"State","file","IsReadMe","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceName2","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected"
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet171","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet176","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet177","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet186","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet190","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet191","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","","","","","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","","","","","","","","","","","","","","","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet211","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet217","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet218","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet220","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"MA","/MA/3.1 Water Withdrawal by Sources_2017.xlsx$Sheet2","","~FORM~Facility Withdrawal Report","","~FORM~Water Use","","~FORM~Facility Name","","","~FORM~Permit Number","~FORM~Registration Number","~FORM~Reg Perm ID","~FORM~~BLANK~","","","~FORM~Period","","","","","","","","","","","~FORM~Basin","","","~FORM~Town","","","","","","","","","","","","","~FORM~Reporting Year","~FORM~January","~FORM~February","~FORM~March","~FORM~April","~FORM~May","~FORM~June","~FORM~July","~FORM~August","~FORM~September","~FORM~October","~FORM~November","~FORM~December","","~FORM~MeteredorEstimated","","","",""
"VT","/VT/2008_2019_ Vermont_Yearly_Large_GW_Withdrawal.xlsx$GW Withdrawal Yearly","","~FORM~ Vermont Large Groundwater Withdrawal 2008-2019","~FORM~ Vermont Large Groundwater Withdrawal 2008-2019","~FORM~ USGS Water Use Code","","~FORM~ System Name","","","~FORM~ VTWSID","","","","","","","","","","","~FORM~ Use","","","","","","","","~FORM~ Address","~FORM~ Address","","~FORM~ Address","~FORM~ Address","","","","","","~FORM~ Latitude","~FORM~ Longitude","","","~FORM~ ~PIVOT~","","","","","","","","","","","","","","","~FORM~ ~PIVOT~","~FORM~ ~PIVOT~","",""
"KY","/KY/Industrial_Water_Use_2000_2019.xls$Sheet1","","","SOURCE","USE_CATEGORY","","AI NAME","","","AI ID","","","SUBJECT_ITEM_DESIGNATION","","","WWD ID","","","","SIC","","","","","","","","","","","COUNTY","","","","","","","","LAT","LONG","","","YEAR","JAN_AVG","FEB_AVG","MAR_AVG","APR_AVG","MAY_AVG","JUN_AVG","JUL_AVG","AUG_AVG","SEP_AVG","OCT_AVG","NOV_AVG","DEC_AVG","","","ANNUAL_AVG","","",""
"KY","/KY/read_me_072220.docx","Yes","text","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","text","","","text","",""
"WI","/WI/WI industrial water use records workup for SIC codes-Reed 20191101-needs review 05102021.xlsx$WI WU Codes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI","/WI/WI industrial water use records workup for SIC codes-Reed 20191101-needs review 05102021.xlsx$WI2015_WU_hicap_sel_prep","","","SRC_TYPE","COMP_CATEGORY","","OWNER_NAME","","","PROP_NO","","","","","","SRC_NO","","","naics_cd","sic_cd","","","","","","","","","","CTY_NAME","","","","","","","","","LAT","LONG","","","WU_Year","January_gal","February_gal","March_gal","April_gal","May_gal","June_gal","July_gal","August_gal","September_gal","October_gal","November_gal","December_gal","","MEAS_2015","Annual_gal","Annual_gal","MEAS_2015",""
"WI","/WI/WI hicap WU reporting 2017 QC data 20210114 .xlsx$2017_WI_QC_WU active PREP","","","SRC_TYPE","what I think code should be","","OWNER_NAME","","","PROP_NO","","","","","","SRC_NO","","","","","","","","","","","","","","","","","","","","","","","","","","","WU_YEAR","JAN_GAL","FEB_GAL","MAR_GAL","APR_GAL","MAY_GAL","JUN_GAL","JUL_GAL","AUG_GAL","SEP_GAL","OCT_GAL","NOV_GAL","DEC_GAL","JAN_GAL","METH_CD","ANNUAL_GAL","ANNUAL_GAL","METH_CD",""
"WI","/WI/WI hicap WU reporting 2017 QC data 20210114 .xlsx$Ref_2015_Recs","","","","COMP_CATEGORY","","OWNER_NAME","","","PROP_NO","","","","","","SRC_NO","","","","","","HUC_8","HUC_10","HUC_12","","","HU_12_NAME","HU_10_NAME","","CTY_NAME","","","","","","","","","LAT","LONG","","","WU_Cd_Yr","","","","","","","","","","","","","","","","","",""
"WI","/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_GW_PT","","","WTRSRCTYPE","WU_CODE","","OWNER_COMP","OPER_COMP","","PROPERTY_S","SITESEQ_NO","OWNER_SEQ","","","","SOURCE_NO","","","","","","","","","CHIEF_AQFR","","","","","CTY_NAME","","","","","","","","","DD_LAT","DD_LONG","","","","","","","","","","","","","","","","","","MAXAPPV_GPD","MAXAPPV_GPD","MAXAPPV_GPD",""
"WI","/WI/WDNR_SITE_INFO_05272021.xlsx$SITE_SW_PT","","","WTRSRCTYPE","WU_CODE","","OWNER_NAME","OPER_NAME","","PROPERTY_S","SITESEQ_NO","OWNER_SEQ","WTRBODY_NM","","","SOURCE_NO","","","","","","","","","","","","","","CTY_NAME","","","","","","","","","DD_LAT","DD_LONG","","","","","","","","","","","","","","","","","","MAXAPPV_GPD","MAXAPPV_GPD","MAXAPPV_GPD",""
"WI","/WI/read_me.docx","Yes","text","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI","/WI/WDNR monthly water use data 2010-2020 retrieved 05272021.xlsx$WaterUseData","","","WTRSRCTYPE","GLC_WU_CAT","","","","","PROPERTY_S","","","","","","SOURCE_NO","","","","","WU_DESC, WU_COMMENT","","","","","","","","","","","","","","","","","","","","","","WDRL_YEAR","JAN_WDRL_G","FEB_WDRL_G","MAR_WDRL_G","APR_WDRL_G","MAY_WDRL_G","JUN_WDRL_G","JUL_WDRL_G","AUG_WDRL_G","SEP_WDRL_G","OCT_WDRL_G","NOV_WDRL_G","DEC_WDRL_G","WLOSS_GAL","METH_CD","","","",""
"VT","/VT/VermontLARGEIndustrial_WU_info.xlsx$Sheet1","","Withdrawal Units","Surface Water or Groundwater","USGS Water Use Code","","System Name","","","Water System ID","","","Source1_SiteType","Source2_SiteType","","","","","","","Vermont Water Use Category","","","","Water_System_Level_AquiferCode","Source1_AquiferCode, Source2_AquiferCode","","","","","County","State1","","","","","","","","","","","~PIVOT~","","","","","","","","","","","","","","","~PIVOT~","Withdrawal Units","",""
"VT","/VT/VermontIndustrial_WU_info.xlsx$VT","","","Source_Type","industrial","","WSName","","","WSID","","","NAME","","","ST_ASGN_IDENT_CD","Well_ID","","NAICS (google searches)","","","HUC12","HUC12","HUC12","","","","","","WS_Town","","","","","WR_Town","","","","Best_Available_Lat","Best_Available_Long","","","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","~PIVOT~","","~PIVOT~","","","",""
"VT","/VT/VermontIndustrial_WU_info.xlsx$FieldDescriptions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VT","/VT/VermontIndustrial_WU_info.xlsx$metadata","Yes","Source of data is WUDR contract G19AC00327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Source of data is WUDR contract G19AC00327","","","","",""
"MA","/MA/read_me.docx","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2000","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2001","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2002","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2003","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2004","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2005","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2006","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2007","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2008","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2009","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2010","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2011","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2012","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2013","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2014","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2015","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2016","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2017","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/2. Water Usage by Facility_2000-2018.xlsx$2018","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","","~FILL~Use","","Facility Name","","","PERMIT_NUM","REG_NUM","","","","","","","","","","","","","","","","Basin","","","TOWN","","","","","","","","","","","","","YEAR","","","","","","","","","","","","","","","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)","Annual Withdrawal Rate (MGD:Millions of Gallons per Day)",""
"MA","/MA/1. Facility Name and Address.xlsx$Sheet1","","","","Water Use","","Facility","","","","","","","","","","","","","","","","","","","","","","","","","","","Address","Town","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MA","/MA/4. Indust_Comm Sources Address With Lat Long.xlsx$Sources_Indust_Comm_With_Lat_Lo","","","SourceType","WaterUse","","FacilityName","","","FacilityID","","","SourceName","","","SourceID","","","","","","","","","","","","","Address","Town","","","","","","","","","Latitude","Longitude","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/2015 INDUSTRIAL WATER USE FINAL.xlsx$INDUSTRIAL_GW_county","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/2015 INDUSTRIAL WATER USE FINAL.xlsx$INDUSTRIAL_SW_county","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/2015 INDUSTRIAL WATER USE FINAL.xlsx$IND SELF SUPPLIED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/2015 INDUSTRIAL WATER USE FINAL.xlsx$IND_SW_HUC","","","Water_Type","","","Permit_Holder","","","PERMIT_NUMBER","ID","","","","","","","","","","","HUC Code","","","","","","","","","County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/2015 INDUSTRIAL WATER USE FINAL.xlsx$IND_GW_HUC","","","Water_Type","","","Permit_Holder","","","PERMIT_NUMBER","ID","","","","","","","","","","","HUC Code","","","AQUIFER_CODE","AQUIFER_CODE_2, AQUIFER_CODE_3","","","","","County...4, County...11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.dbf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.htm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.prj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.sbn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.sbx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.shp","","","WATER","","","ENTITY_NAM","","","PERMIT_NUM","","","","","","RECORD_ID","","","","","","","","","","","STREAM_SYS","","","","COUNTY","","","","","","","","LATITUDE","LONGITUDE","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.shp.xml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/GIS/Permitted_GW_Wells.shx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Industrial Permit Water Use 2000 to 2019.xlsx$Ind. Water Use (a-f per year)","","","Water Type","~PIVOT~","","Permit Holder","","","OWRB#","","","","","","","","","","","","","","","","","","","","","County","","","","","","","","","","","","Year","","","","","","","","","","","","","","","~PIVOT~","","",""
"OK","/OK/Industrial Permit Water Use 2000 to 2019.xlsx$permit_data","","","Water Type","","","Entity","","","Water Right","","","Source","","","","","","","SIC","","","","","","","","","address_1","adress_2","COUNTY","adress_2","adress_2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Industrial Permit Water Use 2000 to 2019.xlsx$johns_notes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Long Term Permit and Application Detailed Report.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Long Term Permit and Application Detailed Report.xls$Sheet1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/Long Term Permit and Application Detailed Report_edited.xls$Sheet1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK-Industrial-WaterQuantity.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK-Industrial-WaterQuantity.xlsx$OK-Industrial-WaterQuantity cop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OK","/OK/OK-Industrial-WaterQuantity.xlsx$header","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
